"""都市ガスの付臭及び付臭設備に関する次の記述のうち、誤っているものはいくつあるか。 


蒸発方式の設置場所は、一般に圧力、温度の変動が小さく、管内ガス流速の小さいところが望ましい。 

ポンプ注入方式は、小容量のダイヤフラムポンプ等により付臭剤を直接ガス中に注入する方式であり、小規模の付臭設備に適している。 

パネル法による臭気濃度の測定において、希釈倍数500倍でにおいあり、1000倍でにおいあり、2000倍でにおいあり、4000倍でにおい無し、8000倍でにおいありの場合、このパネルの感知希釈倍数は、2000倍となる。 

付臭剤濃度測定法の1つであるFFD付ガスクロマトグラフ法は、試料ガスをガスクロマトグラフの分離管で各成分に分け、検出器に導入し、還元性の水素炎中で燃焼させることで発する特有の炎光を光学フィルターで分光して定量するものである。 

都市ガスの代表的な付臭剤であるターシャリープチルメルカプタン(TBM)、テトラヒドロチオフェン(THT)、ジメチルサルファイド(DMS)、シクロヘキセンは、いずれも硫黄元素を含む化合物である。""",1,2,3,4,5,,,,,4,[img:/static/explain//kr7/r7kg5.jpg]
"""製造設備の保安及び防災に関する次の記述のうち、誤っているものはいくつあるか。 


LNG1次受入基地用アンローディングアームの緊急時の安全対策には、緊急遮断システム(ESDS)や緊急離脱装置(ERS)がある。 

可燃性のガス又は液化ガスを通するガス工作物は、ボイラー等の火気を取り扱う設備までの最低限必要な距離が定められている。 

放散処理設備であるベントスタックには、放出したガスが周囲に障害を与えるおそれのないよう適切な措置を講ずる必要がある。 

停電によりガス工作物の機能が失われることなく、製造設備を安全に停止するために、保安電力又は電力以外の動力源等の確保が必要である。 

非常用発電設備の定格容量は、負荷の積み上げ合計値と同容量にする必要がある。""",1,2,3,4,5,,,,,1,[img:/static/explain//kr7/r7kg6.jpg]
"""製造設備の建設及び操業に関する次の記述のうち、誤っているものはいくつあるか。 


構造設計とは、地震時に異常が発生しても安全性を確保できるように設備全体として安全であるように設計するものである。 

レベル1地震動に対しては、材料の弾性限界内における強度を用いて設計する保有耐力 評価法により、部材に生ずる応力が許容応力を超えないことを確認する。 

レベル2地震動に対しては、構造物の塑性変形能力を期待した設計法により、耐震上重要な部位に生ずる応答塑性率が許容塑性率を超えないことを確認する。 

ガス製造能力に関係する設備の定期修理計画策定にあたっては、各設備の検査期限を確認し、必要なガス製造能力を確保するよう計画しなければならない。 

ガス主任技術者は、耐圧試験、気密試験及び運転性能の記録によりガス事業法の技術基準に適合していることを確認するが、溶接に関しては溶接施工法や溶接士技能の適合性の観点から、適切な溶接施工法等であることをあらかじめ確認する必要もある。"" ",1,2,3,4,5,,,,,2,[img:/static/explain//kr7/r7kg7.jpg]
"""製造設備の保全に関する次の記述のうち、誤っているものはいくつあるか。 


状態監視保全とは、故障が起こった後、設備を運用可能な状態に回復する保全のことであり、故障しても影響の少ない設備や代替設備がある場合にとられる手法である。 

ステンレス鋼のすきま腐食の原因として、すきま内に塩化物イオンが蓄積するとともに、pHが低下して不動態が形成され、すきまの外の部分との間に腐食電池を形成することがあげられる。 

腐食疲労とは、腐食により生じた水素が金属や合金内に侵入して、応力下で水素ぜい化による割れを発生させるものである。 

放射線透過試験 (RT)は、薄い平面欠陥を方向に関わらず検知できる、フィルム上に投影された像として見ることで直観性がある等の特徴がある。 

配管に生じる振動は、その原因となるものが多く、いずれの原因によるものかを判定することは不可能である。""",1,2,3,4,5,,,,,5,[img:/static/explain//kr7/r7kg8.jpg]
"""環境対策及び省エネルギーに関する次の記述のうち、誤っているものはいくつあるか。 


燃焼排ガスの脱硝法には、酸化剤としてアンモニア、尿素等を用いて、排ガス中のNOxを選択的に窒素に酸化する方法がある。 

生物化学的酸素要求量(BOD)とは、水中の有機物を酸化剤で分解するときに消費される酸化剤の量を酸素量に換算したものである。 

再生可能エネルギーを使って、製造工程においてCO₂を排出せずにつくられた水素は、ブルー水素と呼ばれる。 

LNG冷熱エネルギーの有効利用率をLNG基地全体として評価するには、冷熱エネルギー及び圧力エネルギーを考慮し、エクセルギー解析により評価を行う。 

サプライチェーンにおける温室効果ガス排出量には、「スコープ1」、「スコープ2」、「スコープ3」という分類方法がある。「スコープ1」は、他社から供給された電気、熱、蒸気を使うことで、企業や組織が間接的に排出する温室効果ガスを対象とする。 """,1,2,3,4,5,,,,,4,[img:/static/explain//kr7/r7kg9.jpg]
"""A点からB点に低圧のガスを50m³/h供給している導管AB(延長300m)がある。このとき、A点の圧力PAは2.4kPa、B点の圧力Pbは2.1kPaであった。 
今、AB間の途中 (A点から100m)のC点にもガスを100m³/h供給することになった。
A点の圧力Paが2.4kPaのとき、B点の圧力Pb(kPa)として最も近い値はどれか。ただし、高低差は考慮しないものとする。""",1.7,1.6,1.5,1.4,1.3,,,,,1.3,[img:/static/explain//kr7/r7kg10.jpg]
"""整圧器に関する次の記述のうち、誤っているものはいくつあるか。 


整圧器を大規模地区で使用する場合には、できるだけオフセット及びロックアップが小さい動特性の優れた整圧器を選定する。 

直動式整圧器は、二次圧力を駆動圧力としているため、 作動最小差圧を考慮する必要がある。 

パイロット式整圧器は、パイロットで二次圧力の小さな変化を増幅してメインガバナーを作動させるため、ロックアップは小さくなる。 

流量特性とは、定常状態における流量と二次圧力の関係をいう。 

本流量がゼロになるとメインバルブは締切状態になる。この時、二次圧力は基準状態よりも高くなるが、この締切圧力と基準二次圧力との差をシフトという。"" ",1,2,3,4,5,,,,,4,[img:/static/explain//kr7/r7kg11.jpg]
"""ガスメーターに関する次の記述のうち、誤っているものはいくつあるか。 


ガスメーターが計量法の規定による検定を受ける際の検定公差は、流量によらず±1.5%である。 

マイコンメーターの感震器は、水平に設置しないと正常に作動しない。 

サーマルフロー式ガスメーターは、ダスト・ミストの影響を避けるための専用のフィルターが必要である。 

タービン式ガスメーターは、流れの中に置いた羽根車の回転速度が流速に比例する原理 を利用したメーターで、羽根車の回転により、流速(流量)の測定を行う。 

渦流式ガスメーターは、渦発生体により生み出されたカルマン渦の発生周波数から、瞬時流量を測定する。""",1,2,3,4,5,,,,,2,[img:/static/explain//kr7/r7kg12.jpg]
外径150mm、管厚5mmの鋼管が内圧2MPaを受けるときに生じる円周方向の応力(N/mm²)として最も近い値はどれか。,14,15,28,30,56,,,,,28,[img:/static/explain//kr7/r7kg13.jpg]
"""腐食と防食に関する次の記述のうち、正しいものはいくつあるか。 


地表面電位勾配とは、土壌、コンクリート等の電解質に設置した照合電極に対する導管の電位であり、迷走電流の流出入を調査できる。 

建物に引き込まれた配管は、マクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。 

選択排流法とは、導管と電気鉄道のレールを接続する回路に直流電源装置を入れることで、レールに排流する方法である。 

外部電源法とは、交流電源装置から電極へ強制的に電圧を加え、電極から土壌を経て導管に防食電流を流入させ、腐食を防止する方法である。 

鋼管の場合、管対地電位が-850mV(飽和硫酸銅電極基準)以下になると過防食といわれている。""",1,2,3,4,5,,,,,1,[img:/static/explain//kr7/r7kg14.jpg]
"""導管の工事に関する次の記述のうち、正しいものはいくつあるか。 


湧水処理として行う地下水の汲み上げにより地盤沈下のおそれがあったため、ウェルポイント工法を用いた。 

架管の施工において、橋台等の壁貫通部にスリーブを設け、スリーブとガス管の隙間には弾力性のあるシール材を隙間なく充てんした。 

埋設配管部の周囲温度が常時50°Cとなる場所にポリエチレン管を設置した。 

最高使用圧力が5kPaの本支管としてポリエチレン管を直接埋設する際、標識シートを導管と地表面の間に設置した。 

地上3階の建物内で口径80mmの鋼管を横引き配管する際に、天井から長さ40cmの吊材で自重支持を行い、支持間隔の3倍以内に1箇所で耐震支持を行った。"" ",1,2,3,4,5,,,,,3,[img:/static/explain//kr7/r7kg15.jpg]
"""溶接と非破壊検査に関する次の記述のうち、誤っているものはいくつあるか。 


被覆アーク溶接は、心線に被覆剤(フラックス)を塗った溶接棒自体を電極として、母材と溶接棒の間隙にアークを発生させ、溶接棒がアークの熱によって溶
け、母材の一部と融合することで溶接する。 

ティグ溶接は、母材と電極間でアークを発生させ、不活性ガスでアーク及び溶融池を完全にシールドしているため、不純物が混入せず、高品質な溶接が得られる。 

超音波探傷試験は、超音波が物質の端面や違う物質に当たると吸収される性質を利用し、内部のきずの存在や位置・大きさを検知する方法である。 

溶接欠陥のアンダーカットとは、運棒速度不良等で溶接金属の止端が母材と融合せず重なりあった状態をいう。 

溶接欠陥の溶込み不良とは、溶接金属と母材又は溶接金属同士が溶着していない状態をいう。 """,1,2,3,4,5,,,,,3,[img:/static/explain//kr7/r7kg16.jpg]
"""導管の維持管理に関する次の記述のうち、誤っているものはいくつあるか。 


半導体式ガス検知器は、 半導体の電導度が雰囲気ガスの吸着によって変化することを利用したもので、検知可能なガスは可燃性であることに限定されない。 

高圧導管が損傷し貫通に至ったので、恒久修理として溶接スリーブ工法を施した。 

低圧導管のねじ継手から漏えいが発生したので、恒久修理として樹脂ライニング系の更生修理工法を施した。 

更生修理工法は、導管内面に成型材、液状樹脂を貼り付けること等により漏えいを予防する工法である。 

サンドブラストによる供給支障は、大量の水道水がガス管内に流入し続けることがあるので、広範囲に至る場合がある。"" ",1,2,3,4,5,,,,,1,[img:/static/explain//kr7/r7kg17.jpg]
"""地震対策に関する次の記述のうち、正しいものはいくつあるか。 


建物内のガス配管については、 建築設備の一つとして建物と同等以上の耐震性が求められ、ガス配管の耐震性を向上させるには、ガス配管の支持固定が重要な要素となる。 

液状化に対する高圧導管の耐震性は、地盤及び管体に生じる変位を算出し、導管の終局限界状態に対応する変位と比較して評価する。 

中・低圧導管の耐震性評価における設計地盤変位は、標準設計地盤変位量に管種と埋設条件の組合せによる補正係数と地域別の補正係数を掛けて求める。 

地震時の供給停止地区の極小化を図るため、導管網を事前にバルブ等により、適正な規模のブロックに分割しておく必要がある。 

低圧導管の復旧は、復旧ブロックごとに、閉栓、被害箇所の調査・修理、エアパージ、開栓の順に行う。""",1,2,3,4,5,,,,,5,[img:/static/explain//kr7/r7kg18.jpg]
"""ガスの燃焼及び燃焼方式に関する次の記述のうち、正しいものはいくつあるか。 


空気中におけるメタンの着火温度は、プロパンの着火温度より低い。 

燃焼速度は、ガスの成分、ガスと空気の混合割合、混合ガスの温度及び混合ガスの圧力等によって異なる。 

メタンと空気との混合ガスの燃焼範囲は、大気圧、室温の環境においてメタン濃度5～15%である。 

ブンゼン燃焼式の外炎では、内炎で生じた中間生成物が一次空気と接触して完全燃焼する。

全一次空気燃焼式の機器には、フラッシュバックが生じないように、炎口を特別な構造にしたものがある。"" ",1,2,3,4,5,,,,,3,[img:/static/explain//kr7/r7kg19.jpg]
"""ガスの燃焼に関する次の記述のうち、正しいものはいくつあるか。 

バーナーの炎口負荷は、炎口面積に比例し、インプットに反比例する。 

一般に、空気比を変化させた時に燃焼速度が速くなると燃焼騒音は大きくなる。 

MCP(燃焼速度指数)は、ガス中の各可燃性ガスの含有率、燃焼速度等の固有の係数及び減衰係数を用いて計算する。 

サーマルNOｘは、空気中の窒素と火炎中のCH、CH₂等との反応を経由して生成される。

フラッシュバックは、ガス・空気混合気体の噴出速度に比べて、燃焼速度がバランス点以下に遅くなった時に起こる現象である。 """,1,2,3,4,5,,,,,2,[img:/static/explain//kr7/r7kg20.jpg]
"""家庭用ガス温水機器に関する次の記述のうち、正しいものはいくつあるか。 


瞬間湯沸器の給湯能力は号数で表され、1号は約1.75kWである。 

BF-DP 式ふろがまは、本体天板上部より給気管と排気管を別々に2本立ち上げ、給排気筒トップと連結させることにより、バランス燃焼させる仕組みになっている。 

瞬間湯沸器は、その構造上から、元止め式と先止め式に分類され、元止め式は他の水栓に給湯配管をして使用できる。 

乾電池を電源としている小型湯沸器は、許容電力量に限界があり、大型給湯器並みの安全機能は搭載できていない。 

温水機器では、ガスと空気の比率を変えた濃燃焼と淡燃焼のバーナーを組合せて、低NOx化と安定した燃焼を実現している。 """,1,2,3,4,5,,,,,4,[img:/static/explain//kr7/r7kg21.jpg]
"""家庭用ガス機器に関する次の記述のうち、正しいものはいくつあるか。 


ガスオーブンを有するガスこんろは、ガス消費量の総和が21kW以下であっても、こんろバーナー1個当たりのガス消費量が5.8kWを超えるものはガス用品に指定されない。 

こんろでは、調理油過熱防止装置の温度センサーを過熱防止以外にも活用することで、油温度調節機能、炊飯機能、沸騰自動消火機能を実現した。 

オーブンは、主に熱風を強制的に対流させることにより調理を行う。 

赤外線ストーブの放射体には、セラミックプレートを用いたものと、特殊耐熱鋼金網を用いたものがある。 

ファンヒーターに搭載されている安全装置は、不完全燃焼防止装置、転倒時安全装置、過熱防止装置等である。 """,1,2,3,4,5,,,,,5,[img:/static/explain//kr7/r7kg22.jpg]
"""業務用ガス機器、ガス冷暖房及びコージェネレーションシステム(CGS)に関する次の記述のうち、正しいものはいくつあるか。 


スチームコンベクションオーブンは、熱風と蒸気を単独あるいは組合せて、オーブンモード、スチームモード、コンビモード等の加熱モードを設定できる。 

業務用厨房において、半密閉式瞬間湯沸器(ガス消費量が12kWを超えるもの)を、既設の排気専用ダクトに接続する場合には、排気ダクト直結型、排気ダクト接続型及び排気フード受け型の3種類の設置形態がある。 

吸収冷凍機では、冷媒を吸収し濃度の薄くなった吸収溶液を凝縮器で濃縮・再生を行っている。 

CGSの優位性には、省エネルギー性、環境保全性、電力負荷平準化、エネルギーセキュリティ向上が上げられる。 

CGSは、省エネルギーに寄与するものの、設備設置のための機械室が大きくなるため、省エネ法*にて一定の条件の下に容積率の緩和が認められている。 

*エネルギーの使用の合理化及び非化石エネルギーへの転換等に関する法律""",1,2,3,4,5,,,,,3,[img:/static/explain//kr7/r7kg23.jpg]
"""換気及び一酸化炭素(CO)中毒に関する次の記述のうち、正しいものはいくつあるか。 


開放式又は半密閉式ガス機器の使用においては、燃焼に必要な空気の取り入れや燃焼排気の排出を確実に行うことが重要である。 

換気を行うために必要な条件は、空気の排出口があること、空気の流入口があること、空気の流れを起こす力があることである。 

自然換気回数は、室の容積分の空気量が1時間に何回自然に入れ替わるかを「回/h」で表したものである。 

必要換気量とは、室内のCO濃度をある限界以下に保つための換気量の最小値のことである。 

都市ガスが燃焼する際に、換気不足等により酸素が欠乏すると燃焼反応が終結せず、COが発生する。""",1,2,3,4,5,,,,,4,[img:/static/explain//kr7/r7kg24.jpg]
"""ガス機器の給排気に関する次の記述のうち、正しいものはいくつあるか。 


開放式機器は、燃焼用の空気を屋内から取り、燃焼排ガスを屋内へ排出する。 

自然排気式(CF式)ふろがまの排気筒は、横引き部分をなるべく短くし、屋外に向かって先下がり勾配とする。 

強制排気式(FE式)機器を設置する室には、給気口又は開口部は不要である。 

強制給排気式(FF式)機器は、給排気筒を延長できるため、機器本体が外壁に面している必要はない。 

屋外式(RF 式) 機器は、給排気を全て屋外で行うため保安上優れており、屋外であれば制約なく設置できる。""",1,2,3,4,5,,,,,2,[img:/static/explain//kr7/r7kg25.jpg]
"""ガス機器の安全装置及び安全機能に関する次の記述のうち、正しいものはいくつあるか。 


ガス機器の安全装置は、機器が不安全側の条件にあるとき安全に停止し、不安全条件を取り除かない限り再起動しない、フェイルセーフの思想で構成されている。 

立ち消え安全装置には、サーミスター式とフレームロッド式がある。 

不完全燃焼防止装置は、現在販売されている全ての家庭用ガス機器に搭載されている。 

FF暖房機の排気筒外れ検知装置は、排気筒が外れた場合に排気筒接続部のマイクロスイッチがOFFとなることを検知して自動的に停止する。 

現在販売されている開放式小型湯沸器には、機器の使用が10万回を超えると機器を強制停止するタイムスタンプ機能が搭載されている。 """,1,2,3,4,5,,,,,1,[img:/static/explain//kr7/r7kg26.jpg]
"""ガス栓、接続具及び警報器に関する次の記述のうち、正しいものはいくつあるか。 


オンオフ機構を有するガス栓では、つまみが半開状態で接続具が外れた場合、オンオフ弁でヒューズ機構を作動させてガスの流出を止める。 

ガス栓用プラグは、ガス機器のホースエンド口にガスコードを接続するために用いる接続具である。 

金属可とう管は、屋内専用である。 

CO警報器には、浴室に設置可能な防湿対策品はない。 

業務用換気警報器は、血中一酸化炭素ヘモグロビン濃度の推定演算を行い、その値が設定値に達したときに警報を発する。 """,1,2,3,4,5,,,,,1,[img:/static/explain//kr7/r7kg27.jpg]
