"""技術基準で規定されている導管及び整圧器に関する次の記述のうち、正しいものはいくつあか。

イ　ガス事業者の掘削により周囲が露出することとなった導管の露出している部分の両端は、地くずれのおそれがない地中に支持されていなければならない。 

ロ　ガス事業者の掘削により周囲が露出することとなったガスの供給の用に供されている導管で、露出している管の接合部がフランジ接合のものには、抜出しを防止する適切な措置を講じなければならない。

ハ　最高使用圧力が高圧の整圧器には、ガスの漏えいによる火災等の発生を防止するための適切な措置を講じなければならない。 

ニ　整圧器の入口には、ガス遮断装置を設けなければならない。

ホ　整圧器の制御用配管、補助整圧器その他の附属設備は、地震に対し耐えるよう支持されていなければならない。""",1,2,3,4,5,,,,,4,"""(正)ガス事業者の掘削により周囲が露出することとなったガスの供給の用に供されている導管で、露出している直管以外の管の接合部であって、溶接、フランジ接合、融着若しくはねじ接合(以下「特定接合」という。)以外の方法によって接合されているものには、抜出しを防止する適切な措置 を講じなければならない。""",,,,,,,,,,,
"""法令で規定されているガス用品及び 「特定ガス消費機器の設置工事の監督に関する法律」に関する次の記述について、(イ)～(ホ)の語句のうち、いずれも誤っているものの組合せはどれか。

「ガス用品」とは、主として一般消費者等がガスを消費する場合に用いられる機械、器具又は 「（イ) 部品」であって、政令で定めるものをいう。 

ガス用品の製造、輸入又は販売の事業を行う者は、経済産業省令で定める基準適合表示が付されているものでなければ、ガス用品を販売し、又は「(ロ) 販売の目的で陳列」してはならない。 

特定工事事業者は、特定工事を施工するときは、特定工事が「(ハ) ガス用品」の技術上の基準に適合することを確保するため、「(ニ) ガス消費機器設置工事監督者」の資格を有する者に実地に監督をさせなければならない。 

特定工事事業者は、特定工事を施工したときは、当該特定工事に係る特定ガス消費機器の見やすい場所に、氏名又は名称、「(ホ) 施工年月日」その他経済産業省令で定める事項を記載した表示を付さなければならない。""",イ、ハ,イ、ニ,ロ、ハ,ロ、ホ,ニ、ホ,,,,,イ、ハ,"""(正)「ガス用品」とは、主として一般消費者等がガスを消費する場合に用いられる機械、器具又は材料であって、政令で定めるものをいう。
(正)消費機器"" ",,,,,,,,,,,
法令で規定されている消費機器に関する周知及び調査、保安業務規程に関する次の記述のうち、誤っているものはどれか。,ガス小売事業者は、消費機器を使用する者に対し、当該ガス小売事業者が供給するガスの使用に伴う危険の発生の防止に関し必要な事項を周知させなければならない。,ガス小売事業者は、その供給するガスに係る消費機器が経済産業省令で定める技術上の基準に適合しているかどうかを調査しなければならない。ただし、その消費機器を設置し、又は使用する場所に立ち入ることにつき、その所有者又は占有者の承諾を得ることができないときは、この限りでない。,経済産業大臣は、消費機器が経済産業省令で定める技術上の基準に適合していないと認めるときは、その所有者又は占有者に対し、その使用を一時停止すべきことを命ずることができる。,ガス小売事業者は、保安業務規程に保安業務を管理する事業場ごとの保安業務監督者の選任に関することを定めなければならない。 ,ガス小売事業者は、保安業務規程に保安業務に従事する者に対する保安に係る教育及び訓練に関することを定めなければならない。 ,,,,,経済産業大臣は、消費機器が経済産業省令で定める技術上の基準に適合していないと認めるときは、その所有者又は占有者に対し、その使用を一時停止すべきことを命ずることができる。,"""(正)経済産業大臣は、消費機器が経済産業省令で定める技術上の基準に適合していないと認めるときは、その所有者又は占有者に対し、その技術上の基準に適合するように消費機器を修理し、改造し、又は移転すべきことを命ずることができる。""",,,,,,,,,,,
"”法令で規定されているガス事業法の目的、用語の定義等に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
（イ）この法律は、ガス事業の運営を調整することによって、ガス事業者の利益を保護し、及びガス事業の健全な発達を図るとともに、ガス工作物の工事、維持及び運用並びにガス用品の製造及び販売を規制することによって、公共の安全を確保し、あわせて公害の防止を図ることを目的とする。

（ロ）「ガス事業」とは、ガス小売事業、一般ガス導管事業、特定ガス導管事業及びガス製造事業をいう。
 
（ハ）ガス小売事業を営もうとする者は、経済産業大臣の許可を受けなければならない。

（二）「液化ガス」とは、常用の温度において、圧力が0.2MPa以上となる液化ガスであって、現にその圧力が0.2MPa以上であるもの又は圧力が0.2MPaとなる場合の温度が35°C以下である液化ガスをいう。
 
（ホ）高圧ガス保安法中高圧ガスの製造又は販売の事業及び高圧ガスの製造又は販売のための施設に関する規定は、ガス事業及びガス工作物については、適用しない。”",イ、ロ,イ、ハ,ロ、ホ,ハ、ニ,ニ、ホ,,,,,イ、ハ,"""(正)　この法律は、ガス事業の運営を調整することによって、ガスの使用者の 利益を保護し、及びガス事業の健全な発達を図るとともに、ガス工作物の 工事、維持及び運用並びにガス用品の製造及び販売を規制することによって、公共の安全を確保し、あわせて公害の防止を図ることを目的とする。
(正)　ガス小売事業を営もうとする者は、経済産業大臣の登録を受けなければならない。""",,,,,,,,,,,
"""法令で規定されているガス小売事業者の業務等に関する次の記述のうち、正しいものはいくつあるか。

イ　ガス小売事業者は、正当な理由がある場合を除き、その小売供給の相手方の当該小売供給に係るガスの需要に応ずるために必要な供給能力を確保しなければならない。

ロ　ガス小売事業者は、小売供給を受けようとする者（ガス事業者である者を除く。）と小売供給契約の締結をしようとするときは、経済産業省令で定めるところにより、当該小売供給に係る料金その他の供給条件について、その者に説明しなければならない。

ハ　ガス小売事業者は、経済産業省令で定めるところにより、その供給するガスの熱量、圧力及び燃焼性を測定し、その結果を記録し、これを保存しなければならない。

二　ガス小売事業者は、経済産業省令で定めるところにより、 毎年度、当該年度以降経済産業省令で定める期間におけるガスの供給並びにガス工作物の設置及び運用についての計画を作成し、当該年度の開始前に（ガス小売事業者となった日を含む年度にあっては、ガス小売 事業者となった後遅滞なく）、経済産業大臣に届け出なければならない。

ホ　ガス小売事業者は、経済産業省令で定めるところにより、その供給するガスの成分のうち、人体に危害を及ぼし、又は物件に損傷を与えるおそれがあるものの量が経済産業省令で定める数量を超えていないかどうかを検査し、その量を記録し、これを保存しなければならない。"" ",1,2,3,4,5,,,,,5,,,,,,,,,,,,
法令で規定されているガス工作物に関する次の記述のうち、正しいものはどれか。,経済産業大臣は、公共の利益の確保のため緊急の必要があると認めるときは、ガス小売事 業者に対し、そのガス工作物を移転し、若しくはその使用を一時停止すべきことを命ずることができる。,ガス小売事業の用に供するガス工作物のうちガス小売事業者以外の者が所有し、又は占有するガス工作物についてガス小売事業者が、経済産業省令で定める技術上の基準に適合す るように維持するため必要な措置を講じようとするときは、当該ガス工作物の所有者又は占有者はその措置の実施に協力するよう努めなければならない。,ガス小売事業者は、ガス工作物の工事、維持及び運用に関する保安を確保するため、経済 産業省令で定めるところにより、保安規程を定め、事業の開始前に経済産業大臣の許可を受けなければならない。,保安規程では、保安業務監督者が旅行、疾病その他事故によってその職務を行うことができない場合に、その職務を代行する者に関することを定めなければならない。,保安規程では、消費機器に関する周知、 調査等の実施の方法に関することを定めなければならない。,,,,,ガス小売事業の用に供するガス工作物のうちガス小売事業者以外の者が所有し、又は占有するガス工作物についてガス小売事業者が、経済産業省令で定める技術上の基準に適合す るように維持するため必要な措置を講じようとするときは、当該ガス工作物の所有者又は占有者はその措置の実施に協力するよう努めなければならない。,"(正)　経済産業大臣は、公共の安全の維持又は災害の発生の防止のため緊急の必要があると認めるときは、ガス小売事業者に対し、そのガス工作物を移転し、若しくはその使用を一時停止すべきことを命ずることができる。
""(正)　ガス小売事業者は、ガス工作物の工事、維持及び運用に関する保安を確保するため、経済産業省令で定めるところにより、保安規程を定め、事業の開始前に経済産業大臣に届け出なければならない。
(正)　保安規程では、ガス主任技術者が旅行、疾病その他事故によってその職務 を行うことができない場合に、その職務を代行する者に関することを定めなければならない。
(正)　保安業務規程では、消費機器に関する周知、調査等の実施の方法に関することを定めなければならない。""",,,,,,,,,,,
"""次のガス事故のうち、ガス事故速報及びガス事故詳報を報告することが法令で規定されているものはいくつあるか。
ただし、台風、 高潮、洪水、津波、地震その他の自然災害又は火災による広範囲の地域にわたるガス工作物の損壊事故、製造支障事故又は供給支障事故であって、経済産業大臣が指定するものを除く

イ　ガス工作物（ガス栓を除く。）を操作することにより人が負傷した事故

ロ　供給支障戸数が100の供給支障事故（保安閉栓を除く。）

ハ　製造支障時間が10時間の製造支障事故

二　消費機器の使用に伴い人が死亡した事故

ホ　ガス栓の欠陥によりガス栓から漏えいしたガスに引火することで発生した物損事故""",1,2,3,4,5,,,,,5,,,,,,,,,,,,
法令で規定されているガス主任技術者に関する次の記述のうち、正しいものはいくつあるか。,イ　ガス主任技術者は、経済産業省令で定めるところにより、ガス主任技術者免状の交付を受けている者であって、経済産業省令で定める実務の経験を有するもののうちから、ガス事業者が選任しなければならない。,ロ　ガス製造事業において、経済産業省令で定める実務の経験は、製造又は供給の用に供するガス工作物の工事、維持又は運用に関する業務に通算して1年以上従事したこととする。,ハ　ガス製造事業者は、ガス主任技術者を解任するときは、事前にその旨を経済産業大臣に届け出なければならない。,二　ガス製造事業の用に供するガス工作物の工事、維持又は運用に従事する者は、ガス主任技術者がその保安のためにする指示に従わなければならない。,ホ　経済産業大臣は、ガス主任技術者がこの法律若しくはこの法律に基づく命令若しくはこれらに基づく処分に違反したときは、ガス事業者に対し、ガス主任技術者の解任を命ずることができる。,,,,,ハ　ガス製造事業者は、ガス主任技術者を解任するときは、事前にその旨を経済産業大臣に届け出なければならない。,"""(正)　ガス製造事業者は、ガス主任技術者を解任したときは、遅滞なく、その旨を経済産業大臣に届け出なければならない。""",,,,,,,,,,,
法令で規定されている工事計画及び検査に関する次の記述のうち、誤っているものはどれか。,一般ガス導管事業者は、一般ガス導管事業の用に供するガス工作物の設置又は変更の工事であって、経済産業省令で定めるものをしようとするときは、その工事の計画を経済産業 大臣に届け出なければならない。ただし、ガス工作物が滅失し、若しくは損壊した場合叉 は災害その他非常の場合において、やむを得ない一時的な工事としてするときは、この限りでない。,一般ガス導管事業者は、経済産業省令で定める工事の計画を変更しようとするときは、 経済産業大臣に届け出なければならない。 ただし、その変更が経済産業省令で定める軽微 なものであるときは、この限りでない。 ,経済産業大臣は、工事の計画が経済産業省令で定める技術上の基準に適合していないと 認めるときは、一般ガス導管事業者に対し、その届出が提出された日から30日以内に限り、その工事の計画を変更し、又は廃止すべきことを命ずることができる。,一般ガス導管事業者は、 規定による届出をした設置又は変更の工事をするガス工作物で あって、経済産業省令で定めるものの工事について自主検査を行い、その結果が経済産業 大臣の登録を受けた者が行う検査に合格した後でなければ、これを使用してはならない。ただし、経済産業省令で定める場合は、この限りではない。,一般ガス導管事業者は、一般ガス導管事業の用に供するガス工作物であって経済産業省令で定めるものについては、経済産業省令で定めるところにより、定期に、自主検査を行い、その検査記録を作成し、これを保存しなければならない。,,,,,経済産業大臣は、工事の計画が経済産業省令で定める技術上の基準に適合していないと 認めるときは、一般ガス導管事業者に対し、その届出が提出された日から30日以内に限り、その工事の計画を変更し、又は廃止すべきことを命ずることができる。,"""(正)　経済産業大臣は、工事の計画が経済産業省令で定める技術上の基準に適合していないと認めるときは、一般ガス導管事業者に対し、その届出を受理 した日から30日以内に限り、その工事の計画を変更し、又は廃止すべきことを命ずることができる。""",,,,,,,,,,,
"""技術基準で規定されているガス工作物に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
 
イ　特定ガス発生設備に係る容器であって液化ガスを通ずるものは、その製造所の敷地境界から保安物件に対し告示で定める距離を有しなければならない。

ロ　製造所に設置するガス若しくは液化ガスを通するガス工作物には、そのガスの種類に応じて、適切な防消火設備を適切な箇所に設けなければならない。

ハ　製造所には、ガス又は液化ガスを通ずるガス工作物から漏えいしたガスが滞留するおそれのある製造所内の適当な場所に、当該ガスの漏えいを適切に検知し、かつ、警報する設備を設けなければならない。

二　製造所に設置するガス若しくは液化ガスを通ずるガス工作物の付近に設置する電気設備は、その設置場所の状況及びガスの種類に応じた防爆性能を有するものでなければならない。

ホ　液化ガスを通ずるガス工作物には、当該ガス工作物に生ずる静電気を除去する措置を講じなければならない。ただし、当該静電気によりガスに引火するおそれがない場合にあっては、この限りでない。""",イ、ロ,イ、ハ,ロ、二,ハ、ホ,二、ホ,,,,,イ、ロ,"""(正)　特定ガス発生設備に係る容器であって液化ガスを通ずるものは、その外面から保安物件に対し告示で定める距離を有しなければならない。
(正)　製造所に設置するガス若しくは液化ガスを通するガス工作物には、その規模に応じて、適切な防消火設備を適切な箇所に設けなければならない。""",,,,,,,,,,,
"""技術基準で「ガス又は液化ガスによる圧力を受ける部分を溶接する場合は、適切な機械 試験等により適切な溶接施工方法等であることをあらかじめ確認したものによらなければならない。」と規定されているガス工作物は、次のうちいくつあるか。

イ　容器であって、最高使用圧力が0.2MPa以上のガスを通ずるもの（内容積が0.04m以上又は内径が200mm以上で、長さが1000mm以上のものに限る。）

ロ　容器であって、液化ガスを通ずるもの（最高使用圧力をMPaで表した数値と内容積をm2で 表した数値との積が0.004以下のものを除く。）

ハ　内径が150mm以上の配管であって、最高使用圧力が中圧のガスを通ずるもの

二　内径が150mm以上の配管であって、液化ガスを通ずるもの

ホ　導管であって、最高使用圧力が高圧のガスを通ずるもの""",1,2,3,4,5,,,,,4,"""(正)　内径が150mm以上の配管であって、最高使用圧力が高圧のガスを通ずるもの""",,,,,,,,,,,
技術基準で規定されているガス工作物に関する次の記述のうち、誤っているものはどれか。,最高使用圧力が高圧のガス発生設備であって、過圧が生ずるおそれのあるものには、その圧力を逃すために適切な安全弁を設けなければならない。この場合において、当該安全弁は、作動時に安全弁から吹き出されるガスによる障害が生じないよう施設しなければならない。,ガスホルダーには、ガスを通する設備の損傷を防止するため使用の状態を計測又は確認できる適切な装置を設けなければならない。,ガスホルダーには、ガスを通する設備の損傷に至るおそれのある状態を検知し警報する適切な装置を設けなければならない。,製造設備を安全に停止させるのに必要な装置その他の製造所及び供給所の保安上重要な設備には、停電等により当該設備の機能が失われることのないよう適切な措置を講じなければならない。,ガスホルダーのガスを送り出し、又は受け入れるために用いられる配管には、ガスが漏えいした場合の災害の発生を防止するため、漏えいしたガスを速やかに回収することができる適切な装置を適切な箇所に設けなければならない。,,,,,ガスホルダーのガスを送り出し、又は受け入れるために用いられる配管には、ガスが漏えいした場合の災害の発生を防止するため、漏えいしたガスを速やかに回収することができる適切な装置を適切な箇所に設けなければならない。,"""(正)　ガスホルダーのガスを送り出し、又は受け入れるために用いられる配管には、ガスが漏えいした場合の災害の発生を防止するため、ガスの流出及び流入を速やかに遮断することができる適切な装置を適切な箇所に設けなければならない。""",,,,,,,,,,,
"""技術基準で規定されているガス工作物に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

イ　製造設備（ガスホルダー、液化ガス用貯槽及び特定ガス発生設備を除く。）には、使用中に生じた異常による災害の発生を防止するため、その異常が発生した場合にガス又は液化ガスの流出及び流入を速やかに遮断することができる適切な装置を適切な箇所に設けなければならない。

ロ　移動式ガス発生設備は、ガス又は液化ガス（不活性のものを除く。)が漏えいした場合の火災等の発生を防止するため、適切な場所に設置し、容易に移動又は転倒しないように適切な 措置が講じられていなければならない。

ハ　容器に附属する気化装置内においてガスを発生させる特定ガス発生設備であって当該気化装置を電源によって操作するものは、自家発電機その他の操作用電源が停止した際にガスの供給を遮断するための装置を設けなければならない。

二　ガスの通ずる部分に直接液体又は気体を送入する装置を有する製造設備（移動式ガス発生 設備を含む。）は、送入部分を通じてガスが逆流することによる設備の損傷又はガスの大気への放出を防止するため逆流が生じない構造のものでなければならない。

ホ　気化装置又はそれに接続される配管等には、気化装置からガスの流出を防止する措置を講じなければならない。 ただし、気化装置からのガスの流出を考慮した設計である場合は、この限りでない。""",イ、ロ,イ、ハ,ロ、二,ハ、ホ,二、ホ,,,,,ハ、ホ,"""(正)容器に附属する気化装置内においてガスを発生させる特定ガス発生設備であって当該気化装置を電源によって操作するものは、自家発電機その他の操作用電源が停止した際にガスの供給を維持するための装置を設けなければならない。
(正)　気化装置又はそれに接続される配管等には、気化装置から液化ガスの流出 を防止する措置を講じなければならない。ただし、気化装置からの液化ガスの流出を考慮した設計である場合は、この限りでない。""",,,,,,,,,,,
技術基準で規定されているガス工作物に関する次の記述のうち、誤っているものはどれか。,水のたまるおそれのある導管には、適切な勾配を設けなければならない。,導管には、設置された状況により腐食を生するおそれがある場合にあっては、当該導管の腐食を防止するための適切な措置を講じなければならない。,道路に埋設される本支管（最高使用圧力が5kPa以上のポリエチレン管に限る。）には、掘削等による損傷を防止するための適切な措置を講じなければならない。,最高使用圧力が低圧の本支管であって、特定地下街等へのガスの供給に係るものには、当該特定地下街等において災害が発生した場合に、当該特定地下街等へのガスの供給を、当該災害により妨げられない箇所において、容易に遮断することができる適切な措置を講じなければならない。,ガス事業者がガスの使用者との取引のために使用するガスメーター（使用最大流量が毎時 16m2以下使用最大圧力が4kPa以下及び口径250mm以下のものに限る。）は、ガスが流入している状態において、災害の発生のおそれのある大きさの地震動、過大なガスの流量又は異常なガス圧力の低下を検知した場合に、ガスを速やかに遮断する機能を有するものでなければならない。,,,,,水のたまるおそれのある導管には、適切な勾配を設けなければならない。,"""(正)　水のたまるおそれのある導管には、適切な水取り器を設けなければならない。""",,,,,,,,,,,
"""技術基準で規定されている導管に関する次の記述のうち、誤っているものはいくつあるか。
ただし、イ、口については、漏えい検査を行う区間に漏えい検知装置が設置されておらず、検査にあたって導管等が設置されている場所に立ち入ることができるものとする。 

イ　道路に埋設されている導管からガス栓までの間に絶縁措置が講じられており当該絶縁措置が講じられた部分からガス栓までの間でプラスチックにて被覆された部分は、埋設の日以後6年に1回以上、適切な方法により検査を行い、 漏えいが認められなかったものでなければならない。

ロ　道路に埋設されている導管からガス栓までの間に設置されているポリエチレン管は、埋設 の日以後6年に1回以上、適切な方法により検査を行い、漏えいが認められなかったものでなければならない。

ハ　最高使用圧力が高圧の導管は、建物の内部又は基礎面下（当該建物がガスの供給に係るものを除く。）に設置してはならない。ただし、ガスが滞留するおそれがない場所に設置されるものは除く。

二　特定ガス発生設備により発生させたガスを供給するための導管を地盤面上に設置する場合においてその周辺に危害を及ぼすおそれのあるときは、その見やすい箇所に当該導管によ り供給するガスの圧力、当該導管に異常を認めたときの連絡先その他必要な事項を明瞭に記載した危険標識を設けること。

ホ　本導管を共同溝に設置する場合は、ガス漏れにより当該共同溝及び当該共同溝に設置された他の物件の構造又は管理に支障を及ぼすことがないよう導管に適切な措置を講じ、かつ、適切な措置が講じられた共同溝内に設置しなければならない。""",1,2,3,4,5,,,,,3,"""(正)　ただし、ポリエチレン管を使用している場合(当該使用している部分に限る。)はこの限りでない。
(正)　最高使用圧力が高圧の導管は、建物の内部又は基礎面下(当該建物がガスの供給に係るものを除く。)に設置してはならない。(例外規定なし)
(正)　特定ガス発生設備により発生させたガスを供給するための導管を地盤面上に設置する場合においてその周辺に危害を及ぼすおそれのあるときは、その見やすい箇所に当該導管により供給するガスの種類、当該導管に異常を認めたときの連絡先その他必要な事項を明瞭に記載した危険標識を設けること。""",,,,,,,,,,,
"""技術基準で規定されている整圧器に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
 
（イ）浸水のおそれのある地下に設置する整圧器には、浸水を防止するための措置を講じなければならない。

（ロ）ガス中の水分の凍結により整圧機能を損なうおそれのある整圧器には、凍結を防止するための措置を講じなければならない。

（ハ）最高使用圧力が中圧の整圧器には、ガスの漏えいによる火災等の発生を防止するための適切な措置を講じなければならない。

（二）一の使用者にガスを供給するための整圧器には、入口に不純物を除去する装置を設けるとともに、ガスの圧力が異常に上昇することを防止する装置を設けなければならない。

（ホ）整圧器の制御用配管、補助整圧器その他の附属設備は、地震に対し耐えるように支持されていなければならない。""",イ、ロ,イ、ハ,ロ、ホ,ハ、二,二、ホ,,,,,ハ、二,"""(正)　最高使用圧力が高圧の整圧器には、ガスの漏えいによる火災等の発生を防止するための適切な措置を講じなければならない。
(正)　一の使用者にガスを供給するための整圧器には、入口に不純物を除去する装置が不要であるが、ガスの圧力が異常に上昇することを防止する装置を設けなければならない。""",,,,,,,,,,,
法令で規定されているガス用品及び「特定ガス消費機器の設置工事の監督に関する法律」（以下「特監法」という。）に関する次の記述のうち、誤っているものはどれか。,「ガス用品」とは、主として一般消費者等がガスを消費する場合に用いられる機械器具又は材料（液化石油ガス器具等を除く。）であって政令で定めるものをいう。,「特定ガス用品」とは、構造、使用条件、使用状況等からみて特にガスによる災害の発生のおそれが多いと認められるガス用品であって、開放燃焼式のガス瞬間湯沸器等がある。,特監法の目的は、 特定ガス消費機器の設置又は変更の工事の欠陥に係るガスによる災害の発生を防止するため、これらの工事の事業を行う者の工事の監督に関する義務等を定めることである。,「特定工事」とは、特定ガス消費機器の設置又は変更の工事（経済産業省令で定める軽微なものを除く。）をいう。,経済産業大臣が経済産業省令で定めるところにより行う特定工事に必要な知識及び技能に関する講習の課程を修了した者、及び液化石油ガス設備士は、ガス消費機器設置工事監督者の有資格者である。,,,,,「特定ガス用品」とは、構造、使用条件、使用状況等からみて特にガスによる災害の発生のおそれが多いと認められるガス用品であって、開放燃焼式のガス瞬間湯沸器等がある。,"""(正)　「特定ガス用品」 とは、構造、使用条件、使用状況等からみて特にガスによる災害の発生のおそれが多いと認められるガス用品であるが、開放燃焼式のガス瞬間湯沸器等は除かれる。""",,,,,,,,,,,
"""法令で規定されている消費機器に関する調査、保安業務規程及びガス事業者間の連携協力に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）ガス小売事業者は、調査の結果、消費機器が経済産業省令で定める技術上の基準に適合していないと認めるときは、速やかにその使用を禁止しなければならない。

（ロ）ガス小売事業者は、保安業務規程を変更したときは、遅滞なく、変更した事項を経済産業大臣に届け出なければならない。

（ハ）経済産業大臣は、保安業務の適正な実施を確保するため必要があると認めるときは、保安統括者に対し、保安業務規程を変更すべきことを命ずることができる。

（二）ガス小売事業者及びその従業者は、保安業務規程を守らなければならない。 

（ホ）ガス事業者は、公共の安全の維持又は災害の発生の防止に関し、相互に連携を図りながら協力しなければならない。""",イ、ロ,イ、ハ,ロ、二,ハ、ホ,二、ホ,,,,,イ、ハ,"""(正)　ガス小売事業者は、調査の結果、 消費機器が経済産業省令で定める技術上の基準に適合していないと認めるときは、遅滞なく、その技術上の基準に適合するようにするためにとるべき措置及びその措置をとらなかった場合に生ずべき結果をその所有者又は占有者に通知しなければならない。
(正)　経済産業大臣は、保安業務の適正な実施を確保するため必要があると認めるときは、ガス小売事業者に対し、保安業務規程を変更すべきことを命ずることができる。""",,,,,,,,,,,
"""法令で規定されている消費機器の技術上の基準に関する次の記述のうち、（イ）〜（ホ）にあてはまる数値及び語句の組合せとして最も適切なものはどれか。

次に掲げる燃焼器（屋内に設置するものに限り、（イ） のものを除く。）には当該燃燒器に接続して排気筒を設けること。ただし、当該燃焼器の構造上その他の理由によりこれによ ることが困難な場合において、当該消費機器のための、 （口） を設けるときは、この限りでない。

ガス調理機器（ガスの消費量が12kWを超えるもの）
（ハ） （暖房兼用のものを含み、ガスの消費量が12kWを超えるもの）
（二） （暖房兼用のものを含み、 ガスの消費量が7kWを超えるもの）
ガス常圧貯蔵湯沸器（ガスの消費量が7kWを超えるもの）
ガスふろがま 
ガスストーブ（ガスの消費量が7kWを超えるもの）
ガス衣類乾燥機（ガスの消費量が（ホ）kWを超えるもの）""
",・密閉燃燒式　　・専用の排気口　　・ガス貯湯湯沸器　　・ガス瞬間湯沸器　　・７,・密閉燃燒式　　・排気フード　　・ガス貯湯湯沸器　　・ガス瞬間湯沸器　　・１２,・密閉燃燒式　　・排気フード　　・ガス瞬間湯沸器　　・ガス貯湯湯沸器　　・１２,"・強制排氣式　　・排気フード　　・ガス貯湯湯沸器　　・ガス瞬間湯沸器　　・７
",・強制排氣式　　・専用の排気口　　・ガス瞬間湯沸器　　・ガス貯湯湯沸器　　・７,,,,,・密閉燃燒式　　・排気フード　　・ガス瞬間湯沸器　　・ガス貯湯湯沸器　　・１２,,,,,,,,,,,,
消費機器の技術上の基準で規定されている次の記述のうち、誤っているものはどれか。,自然排気式の燃焼器の排気筒の天井裏、床裏等にある部分は、燃焼器出口の排気ガスの温度が100°Cを超える場合は、金属材料で覆わなければならない。 ,自然排気式の燃焼器であって、技術上の基準により排気筒を設けるものは、当該排気筒の有効断面積以上の有効断面積を有する給気口その他給気上有効な開口部を設けた室に設置しなければならない。,屋内に設置するガスの消費量が12kWを超えるガス衣類乾燥機には、排気筒を設けなければならない。ただし、当該燃焼器の構造上その他の理由によりこれによることが困難な場合において、当該燃焼器のための排気フードを設けるときは、この限りでない。,屋内に設置する密閉燃焼式ガスふろがまの給排気部の先端は、障害物又は外気の流れによって給排気が妨げられない位置になければならない。 ,建物区分のうち超高層建物（住居の用に供される部分については、調理室に限る。)に設置される燃焼器(屋外に設置するものを除く。)には、自動ガス遮断装置を適切に設け、又は告示で定める規格に適合するガス漏れ警報器を告示で定める方法により設けなければならない。 ,,,,,自然排気式の燃焼器の排気筒の天井裏、床裏等にある部分は、燃焼器出口の排気ガスの温度が100°Cを超える場合は、金属材料で覆わなければならない。 ,"""(正)排気筒の天井裏、床裏等にある部分は、金属以外の不燃性の材料で覆われていること。 ただし、燃焼器出口の排気ガスの温度が100度以下の場合は、この限りでない。""",,,,,,,,,,,
"""法令で規定されている用語の定義及び事業の届出に関する次の記述のうち、誤っているものはどれか。""

","ガス事業とは、ガス小売事業、一般ガス導管事業、特定ガス導管事業、 託送供給事業及びガス製造事業をいう。
","「ガス小売事業者」とは、 ガス小売事業を営もうとして、 経済産業大臣の登録を受けた者をいう。

","ガスを供給する事業を営む他の者から導管によりガスを受け入れた者が、同時に、その受け入れた場所以外の場所において、当該他の者のガスを供給する事業の用に供するためのガスの量の変動であって経済産業省令で定める範囲内のものに応じて、当該他の者に対して、導管によりガスの供給を行うことは、「託送供給」である。

","ガス製造事業を営もうとする者は、経済産業省令で定めるところにより、ガス発生設備及びガスホルダーにあっては、これらの設置の場所、種類及び能力別の数を、経済産業大臣に届け出なければならない。

","「最終保障供給」とは、一般ガス導管事業者自らの供給区域における一般の需要（ガス小売事業者から小売供給を受けているものを除く。）に応ずるガスの供給を保障するための小売供給をいう。""",,,,,"ガス事業とは、ガス小売事業、一般ガス導管事業、特定ガス導管事業、 託送供給事業及びガス製造事業をいう。
",[img:/static/explain/or5/r5oh1.jpg],,,,,,,,,,,
"""法令で規定されている一般ガス導管事業者、特定ガス導管事業者及びガス製造事業者の業務に関する次の記述のうち、正しいものはいくつあるか。


・ガス製造事業者は、経済産業省令で定めるところにより、その製造するガスの熱量、圧力及び燃焼性を測定し、その結果を記録し、これを報告しなければならない。

・一般ガス導管事業者は、災害その他の非常時にガスの熱量及び燃焼性を測定することが困難な場合において、熱量及び燃焼性が測定された液化天然ガスを用いてその成分に変更を加えることなく一時的に供給するときは、熱量及び燃焼性を測定することを要しない。

・特定ガス導管事業者は、正当な理由がなければ、最終保障供給を拒んではならない。

・一般ガス導管事業者は、経済産業省令で定めるところにより、毎年度、当該年度以降経済産業省令で定める期間における供給計画を作成し、当該年度の開始前に(一般ガス導管事業者となった日を含む年度にあっては、一般ガス導管事業者となった後遅滞なく)、経済産業大臣に届け出なければならない。

・ガス製造事業者は、その製造するガスの圧力にあっては、常時、ガスホルダーの出口及び経済産業大臣が指定する場所において、圧力値を自動的に記録する圧力計を使用して測定しなければならない。 """,1,2,3,4,5,,,,,3,[img:/static/explain/or5/r5oh2.jpg],,,,,,,,,,,
